band,source,original,parsed,survived
above,rand_above,339498406102631672,339498406102631672,1
above,rand_above,5073549662617609030,5073549662617609030,1
above,rand_above,7626671000574959454,7626671000574959454,1
above,rand_above,7311918978421812799,7311918978421812799,1
above,rand_above,8892693973230751950,8892693973230751950,1
above,rand_above,5889258488919170709,5889258488919170709,1
above,rand_above,8218831139553026494,8218831139553026494,1
above,rand_above,5195609708087634966,5195609708087634966,1
above,rand_above,6046589474277962756,6046589474277962756,1
above,rand_above,4216782586105937558,4216782586105937558,1
above,rand_above,3152832283716254025,3152832283716254025,1
above,rand_above,7621157535437030189,7621157535437030189,1
above,rand_above,7540708501688220404,7540708501688220404,1
above,rand_above,7796461066016336195,7796461066016336195,1
above,rand_above,3070914224320904519,3070914224320904519,1
above,rand_above,7087174186629991357,7087174186629991357,1
above,rand_above,5542579882819089746,5542579882819089746,1
above,rand_above,6619011158875523574,6619011158875523574,1
above,rand_above,3359807976221973547,3359807976221973547,1
above,rand_above,4182882426609343346,4182882426609343346,1
above,rand_above,907705063205544592,907705063205544592,1
above,rand_above,6086381648568568528,6086381648568568528,1
above,rand_above,29270495132412728,29270495132412728,1
above,rand_above,3284586106621996574,3284586106621996574,1
above,rand_above,5853499979392566580,5853499979392566580,1
above,rand_above,7386899821147529276,7386899821147529276,1
above,rand_above,5060561160684662620,5060561160684662620,1
above,rand_above,3457537078833762441,3457537078833762441,1
above,rand_above,989656726820917551,989656726820917551,1
above,rand_above,8281238585210314040,8281238585210314040,1
above,rand_above,4550799845484795401,4550799845484795401,1
above,rand_above,7589130916836178517,7589130916836178517,1
above,rand_above,6857461348989919701,6857461348989919701,1
above,rand_above,3783310276078082255,3783310276078082255,1
above,rand_above,2354412093289124947,2354412093289124947,1
above,rand_above,1816063822077675547,1816063822077675547,1
above,rand_above,1122690639365068849,1122690639365068849,1
above,rand_above,7869112923357095691,7869112923357095691,1
above,rand_above,1997469431404748124,1997469431404748124,1
above,rand_above,7614176835298981765,7614176835298981765,1
above,rand_above,1766786061000452855,1766786061000452855,1
above,rand_above,3125894088918788537,3125894088918788537,1
above,rand_above,6992477272571021605,6992477272571021605,1
above,rand_above,437897305159023261,437897305159023261,1
above,rand_above,5849619579935352167,5849619579935352167,1
above,rand_above,6208420812452802536,6208420812452802536,1
above,rand_above,1145503617579242285,1145503617579242285,1
above,rand_above,8233989386818768471,8233989386818768471,1
above,rand_above,4227665761702003963,4227665761702003963,1
above,rand_above,5444489392654687793,5444489392654687793,1
above,rand_above,4659409036247622547,4659409036247622547,1
above,rand_above,8898998210110390625,8898998210110390625,1
above,rand_above,49014727270153189,49014727270153189,1
above,rand_above,6799382180482381094,6799382180482381094,1
above,rand_above,5111619404436549713,5111619404436549713,1
above,rand_above,4000978334794145025,4000978334794145025,1
above,rand_above,5405793202676213522,5405793202676213522,1
above,rand_above,8534823678265880023,8534823678265880023,1
above,rand_above,7213212428365077203,7213212428365077203,1
above,rand_above,8403949678677281548,8403949678677281548,1
above,rand_above,6389899318360089493,6389899318360089493,1
above,rand_above,1610648197734867962,1610648197734867962,1
above,rand_above,7528307366345945765,7528307366345945765,1
above,rand_above,964123942646030591,964123942646030591,1
above,rand_above,6073575446063940354,6073575446063940354,1
above,rand_above,5599853494967034432,5599853494967034432,1
above,rand_above,2977491974438279987,2977491974438279987,1
above,rand_above,8138400297175047255,8138400297175047255,1
above,rand_above,3870507868905619516,3870507868905619516,1
above,rand_above,5625982565795008452,5625982565795008452,1
above,rand_above,6396335587723909089,6396335587723909089,1
above,rand_above,2298605932464766026,2298605932464766026,1
above,rand_above,3678710168180908325,3678710168180908325,1
above,rand_above,3171321486622200040,3171321486622200040,1
above,rand_above,2722279198406353939,2722279198406353939,1
above,rand_above,7431947815362605603,7431947815362605603,1
above,rand_above,1283492814535305222,1283492814535305222,1
above,rand_above,5566314347949043705,5566314347949043705,1
above,rand_above,8184944068329218763,8184944068329218763,1
above,rand_above,4734091142173878068,4734091142173878068,1
above,rand_above,7784996338340827699,7784996338340827699,1
above,rand_above,5061625476814283155,5061625476814283155,1
above,rand_above,2904323216431862893,2904323216431862893,1
above,rand_above,6804959685922088405,6804959685922088405,1
above,rand_above,5114895905652062241,5114895905652062241,1
above,rand_above,2013638472475146874,2013638472475146874,1
above,rand_above,1943265401411303302,1943265401411303302,1
above,rand_above,6598041557227106916,6598041557227106916,1
above,rand_above,6341878646720129781,6341878646720129781,1
above,rand_above,8505501527923042534,8505501527923042534,1
above,rand_above,1232687906403954449,1232687906403954449,1
above,rand_above,6561257908354993553,6561257908354993553,1
above,rand_above,9003450442573418401,9003450442573418401,1
above,rand_above,1649039885527736824,1649039885527736824,1
above,rand_above,5012607886094706953,5012607886094706953,1
above,rand_above,5883164755283045874,5883164755283045874,1
above,rand_above,6560854719764862541,6560854719764862541,1
above,rand_above,7025918330352120537,7025918330352120537,1
above,rand_above,5195126759819592124,5195126759819592124,1
above,rand_above,5384446281667675647,5384446281667675647,1
above,rand_above,8703636964484929594,8703636964484929594,1
above,rand_above,6558741657465573633,6558741657465573633,1
above,rand_above,6227805716042732904,6227805716042732904,1
above,rand_above,8253465847926117148,8253465847926117148,1
above,rand_above,4933391407657601560,4933391407657601560,1
above,rand_above,8102306134111720302,8102306134111720302,1
above,rand_above,3904833833637820796,3904833833637820796,1
above,rand_above,126794417371418620,126794417371418620,1
above,rand_above,991023981644587503,991023981644587503,1
above,rand_above,3521915810378955828,3521915810378955828,1
above,rand_above,498445429364761020,498445429364761020,1
above,rand_above,531094132325992239,531094132325992239,1
above,rand_above,2471447066286280202,2471447066286280202,1
above,rand_above,7254262863530565644,7254262863530565644,1
above,rand_above,9080492421366878148,9080492421366878148,1
above,rand_above,6312170460995887868,6312170460995887868,1
above,rand_above,1359570721803912228,1359570721803912228,1
above,rand_above,581159024928602624,581159024928602624,1
above,rand_above,7243427339391652587,7243427339391652587,1
above,rand_above,1890583393092916489,1890583393092916489,1
above,rand_above,5000438707219302517,5000438707219302517,1
above,rand_above,3317268740537924399,3317268740537924399,1
above,rand_above,4183454705653122472,4183454705653122472,1
above,rand_above,5691608159072559409,5691608159072559409,1
above,rand_above,6239634904019603707,6239634904019603707,1
above,rand_above,5191481386515521816,5191481386515521816,1
above,rand_above,2077877680843669617,2077877680843669617,1
above,rand_above,5977630611250004698,5977630611250004698,1
above,rand_above,3595853567307509066,3595853567307509066,1
above,rand_above,4721433648020262553,4721433648020262553,1
above,rand_above,7358500367036340950,7358500367036340950,1
above,rand_above,6429659358002386199,6429659358002386199,1
above,rand_above,6400214417235161054,6400214417235161054,1
above,rand_above,442320096050561059,442320096050561059,1
above,rand_above,3528485778477685709,3528485778477685709,1
above,rand_above,3851152564438878229,3851152564438878229,1
above,rand_above,7278052993212771223,7278052993212771223,1
above,rand_above,6328389149523936409,6328389149523936409,1
above,rand_above,8917246277080192846,8917246277080192846,1
above,rand_above,505244849672817079,505244849672817079,1
above,rand_above,6868151970538041501,6868151970538041501,1
above,rand_above,1882156194623644784,1882156194623644784,1
above,rand_above,8022733607168450946,8022733607168450946,1
above,rand_above,7945209126041858459,7945209126041858459,1
above,rand_above,4095549945254252346,4095549945254252346,1
above,rand_above,2089324893819227190,2089324893819227190,1
above,rand_above,5854674288226282434,5854674288226282434,1
above,rand_above,6553408905972716052,6553408905972716052,1
above,rand_above,3400820331127716974,3400820331127716974,1
above,rand_above,5435904097042480400,5435904097042480400,1
above,rand_above,6820006544788092991,6820006544788092991,1
above,rand_above,1821114643456168354,1821114643456168354,1
above,rand_above,6695163460070772116,6695163460070772116,1
above,rand_above,1793708596129411766,1793708596129411766,1
above,rand_above,4148594210520382254,4148594210520382254,1
above,rand_above,9079763088746203266,9079763088746203266,1
above,rand_above,695862435202120473,695862435202120473,1
above,rand_above,8886274485684908650,8886274485684908650,1
above,rand_above,6788918792509314663,6788918792509314663,1
above,rand_above,1109851806697748397,1109851806697748397,1
above,rand_above,383791823854768188,383791823854768188,1
above,rand_above,2583363272072933408,2583363272072933408,1
above,rand_above,2446187325768417114,2446187325768417114,1
above,rand_above,1493313846810249805,1493313846810249805,1
above,rand_above,7812110880421715002,7812110880421715002,1
above,rand_above,61074380209831185,61074380209831185,1
above,rand_above,4310154576656319308,4310154576656319308,1
above,rand_above,8655867333793690269,8655867333793690269,1
above,rand_above,377394151284627616,377394151284627616,1
above,rand_above,8574090913571740372,8574090913571740372,1
above,rand_above,5514256603745345965,5514256603745345965,1
above,rand_above,7144769949285014710,7144769949285014710,1
above,rand_above,5776996583542395902,5776996583542395902,1
above,rand_above,7785600925067413436,7785600925067413436,1
above,rand_above,2786670141351502623,2786670141351502623,1
above,rand_above,7294624250643922704,7294624250643922704,1
above,rand_above,5083339207411955078,5083339207411955078,1
above,rand_above,681213846549659466,681213846549659466,1
above,rand_above,6536217526617393376,6536217526617393376,1
above,rand_above,4854921377953559852,4854921377953559852,1
above,rand_above,8835660989187714619,8835660989187714619,1
above,rand_above,4810752681030323102,4810752681030323102,1
above,rand_above,7260959444760265559,7260959444760265559,1
above,rand_above,1478940538501652681,1478940538501652681,1
above,rand_above,5018037536127875137,5018037536127875137,1
above,rand_above,3729872889189183549,3729872889189183549,1
above,rand_above,3231680599614406243,3231680599614406243,1
above,rand_above,8156903994323660798,8156903994323660798,1
above,rand_above,6127187898574723832,6127187898574723832,1
above,rand_above,3062557016300343662,3062557016300343662,1
above,rand_above,2716752753993793307,2716752753993793307,1
above,rand_above,8774053978287376294,8774053978287376294,1
above,rand_above,5711639223613655834,5711639223613655834,1
above,rand_above,4388791696378218141,4388791696378218141,1
above,rand_above,5186405810017875689,5186405810017875689,1
above,rand_above,6946216638167203366,6946216638167203366,1
above,rand_above,5997743755143908224,5997743755143908224,1
above,rand_above,1067130421965288858,1067130421965288858,1
above,rand_above,3200361180879097122,3200361180879097122,1
above,rand_above,2225825064573943715,2225825064573943715,1
above,rand_above,5932850290780607612,5932850290780607612,1
above,rand_above,8481664074035987423,8481664074035987423,1
